ticker,source,title,description,content,url,vader_sentiment_title,vader_sentiment_description,avg_vader_sentiment,finbert_label,finbert_score,refined_label,combined_sentiment,Date,daily_avg_sentiment
STRYKER CORPORATION,ETF Daily News,Stryker Co. (NYSE:SYK) Raises Dividend to $0.84 Per Share,"Stryker Co. (NYSE:SYK – Get Free Report) declared a quarterly dividend on Tuesday, December 10th,RTT News reports. Investors of record on Tuesday, December 31st will be given a dividend of 0.84 per share by the medical technology company on Friday, January 31…","Stryker Co. (NYSE:SYK – Get Free Report) declared a quarterly dividend on Tuesday, December 10th,RTT News reports. Investors of record on Tuesday, December 31st will be given a dividend of 0.84 per s… [+4477 chars]",https://www.etfdailynews.com/2024/12/29/stryker-co-nysesyk-raises-dividend-to-0-84-per-share/,0.296,0.6705,0.48324999999999996,neutral,0.938040554523468,neutral,0.144975,2024-12-29,0.144975
STRYKER CORPORATION,ETF Daily News,Sharps Technology (NASDAQ:STSS) versus Stryker (NYSE:SYK) Critical Comparison,"Stryker (NYSE:SYK – Get Free Report) and Sharps Technology (NASDAQ:STSS – Get Free Report) are both medical companies, but which is the superior stock? We will compare the two companies based on the strength of their earnings, valuation, profitability, risk, …","Stryker (NYSE:SYK – Get Free Report) and Sharps Technology (NASDAQ:STSS – Get Free Report) are both medical companies, but which is the superior stock? We will compare the two companies based on the … [+5336 chars]",https://www.etfdailynews.com/2024/12/27/sharps-technology-nasdaqstss-versus-stryker-nysesyk-critical-comparison/,-0.3182,0.9239,0.30285000000000006,neutral,0.8886619210243225,neutral,0.09085500000000002,2024-12-27,0.09085500000000002
STRYKER CORPORATION,ETF Daily News,Stryker (SYK) – Analysts’ Recent Ratings Changes,Stryker (NYSE: SYK) has recently received a number of price target changes and ratings updates: 12/12/2024 – Stryker had its price target raised by analysts at Needham & Company LLC from $409.00 to $442.00. They now have a “buy” rating on the stock. 12/11/202…,"Stryker (NYSE: SYK) has recently received a number of price target changes and ratings updates:
<ul><li>12/12/2024 – Stryker had its price target raised by analysts at Needham &amp; Company LLC from… [+7287 chars]",https://www.etfdailynews.com/2024/12/18/stryker-syk-analysts-recent-ratings-changes/,0.0,0.0772,0.0386,positive,0.7484322786331177,positive,0.5354825950431824,2024-12-18,0.5354825950431824
STRYKER CORPORATION,Dividendgrowthinvestor.com,Twenty Companies Spreading Holiday Cheers To Shareholders,"As part of my review process, I  evaluate dividend increases  every week. This process helps me to see how my portfolio holdings are doing. ...","As part of my review process, I evaluate dividend increases every week. This process helps me to see how my portfolio holdings are doing. It also helps me to uncover and review new candidates for my … [+8398 chars]",https://www.dividendgrowthinvestor.com/2024/12/twenty-companies-spreading-holiday.html,0.7003,0.3818,0.54105,neutral,0.8539921641349792,neutral,0.16231500000000001,2024-12-16,0.16231500000000001
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Price Target Raised to $442.00,"Stryker (NYSE:SYK – Get Free Report) had its price objective boosted by equities researchers at Needham & Company LLC from $409.00 to $442.00 in a research note issued on Thursday,Benzinga reports. The firm currently has a “buy” rating on the medical technolo…","Stryker (NYSE:SYK – Get Free Report) had its price objective boosted by equities researchers at Needham &amp; Company LLC from $409.00 to $442.00 in a research note issued on Thursday,Benzinga report… [+5600 chars]",https://www.etfdailynews.com/2024/12/14/stryker-nysesyk-price-target-raised-to-442-00/,0.0,0.7003,0.35015,positive,0.9473064541816711,positive,0.7681595179271699,2024-12-14,0.7681595179271699
STRYKER CORPORATION,ETF Daily News,Citigroup Forecasts Strong Price Appreciation for Stryker (NYSE:SYK) Stock,"Stryker (NYSE:SYK – Get Free Report) had its target price boosted by Citigroup from $411.00 to $450.00 in a research note issued on Wednesday,Benzinga reports. The brokerage currently has a “buy” rating on the medical technology company’s stock. Citigroup’s t…","Stryker (NYSE:SYK – Get Free Report) had its target price boosted by Citigroup from $411.00 to $450.00 in a research note issued on Wednesday,Benzinga reports. The brokerage currently has a “buy” rat… [+5747 chars]",https://www.etfdailynews.com/2024/12/13/citigroup-forecasts-strong-price-appreciation-for-stryker-nysesyk-stock/,0.765,0.7003,0.73265,positive,0.7727702260017395,positive,0.7607341582012176,2024-12-13,0.5164092294152577
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Earns Outperform Rating from Royal Bank of Canada,"Stryker (NYSE:SYK – Get Free Report)‘s stock had its “outperform” rating reaffirmed by equities researchers at Royal Bank of Canada in a report released on Wednesday,Benzinga reports. They presently have a $425.00 target price on the medical technology compan…","Stryker (NYSE:SYK – Get Free Report)‘s stock had its “outperform” rating reaffirmed by equities researchers at Royal Bank of Canada in a report released on Wednesday,Benzinga reports. They presently … [+5235 chars]",https://www.etfdailynews.com/2024/12/13/stryker-nysesyk-earns-outperform-rating-from-royal-bank-of-canada/,0.0,0.5106,0.2553,positive,0.8053336143493652,positive,0.6403235300445557,2024-12-13,0.5164092294152577
STRYKER CORPORATION,Investing.com,"Needham names Stryker top pick for 2025 on new products, margin gains","Needham names Stryker top pick for 2025 on new products, margin gains","Investing.com -- Needham analyst named Stryker Corporation (NYSE:SYK) its top pick for 2025, highlighting growth potential from new products, margin improvements, and expected M&amp;A activity. Raise… [+766 chars]",https://www.investing.com/news/stock-market-news/needham-names-stryker-top-pick-for-2025-on-new-products-margin-gains-3769640,0.4939,0.4939,0.4939,neutral,0.7985798120498657,neutral,0.14817,2024-12-13,0.5164092294152577
STRYKER CORPORATION,ETF Daily News,Financial Analysis: Stryker (NYSE:SYK) vs. Neuronetics (NASDAQ:STIM),"Neuronetics (NASDAQ:STIM – Get Free Report) and Stryker (NYSE:SYK – Get Free Report) are both medical companies, but which is the better business? We will compare the two businesses based on the strength of their institutional ownership, profitability, valuat…","Neuronetics (NASDAQ:STIM – Get Free Report) and Stryker (NYSE:SYK – Get Free Report) are both medical companies, but which is the better business? We will compare the two businesses based on the stre… [+5735 chars]",https://www.etfdailynews.com/2024/12/09/financial-analysis-stryker-nysesyk-vs-neuronetics-nasdaqstim/,0.0,0.9337,0.46685,neutral,0.8156773447990417,neutral,0.14005499999999999,2024-12-09,0.14005499999999999
STRYKER CORPORATION,ETF Daily News,Stryker Co. (NYSE:SYK) Receives $398.40 Consensus Target Price from Brokerages,"Shares of Stryker Co. (NYSE:SYK – Get Free Report) have been given an average rating of “Moderate Buy” by the twenty brokerages that are currently covering the company, Marketbeat.com reports. Three investment analysts have rated the stock with a hold rating …","Shares of Stryker Co. (NYSE:SYK – Get Free Report) have been given an average rating of “Moderate Buy” by the twenty brokerages that are currently covering the company, Marketbeat.com reports. Three … [+5298 chars]",https://www.etfdailynews.com/2024/12/07/stryker-co-nysesyk-receives-398-40-consensus-target-price-from-brokerages/,0.0,0.6705,0.33525,positive,0.5197932124137878,neutral,0.100575,2024-12-07,0.100575
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Upgraded to “Overweight” at Morgan Stanley,"Morgan Stanley upgraded shares of Stryker (NYSE:SYK – Free Report) from an equal weight rating to an overweight rating in a research note issued to investors on Monday morning, MarketBeat reports. They currently have $445.00 price objective on the medical tec…","Morgan Stanley upgraded shares of Stryker (NYSE:SYK – Free Report) from an equal weight rating to an overweight rating in a research note issued to investors on Monday morning, MarketBeat reports. Th… [+5680 chars]",https://www.etfdailynews.com/2024/12/03/stryker-nysesyk-upgraded-to-overweight-at-morgan-stanley/,0.0,0.4588,0.2294,positive,0.7409650087356567,positive,0.5874955061149597,2024-12-03,0.5874955061149597
STRYKER CORPORATION,ETF Daily News,Intech Investment Management LLC Reduces Holdings in Stryker Co. (NYSE:SYK),"Intech Investment Management LLC reduced its stake in Stryker Co. (NYSE:SYK – Free Report) by 17.9% during the third quarter, Holdings Channel.com reports. The firm owned 3,868 shares of the medical technology company’s stock after selling 841 shares during t…","Intech Investment Management LLC reduced its stake in Stryker Co. (NYSE:SYK – Free Report) by 17.9% during the third quarter, Holdings Channel.com reports. The firm owned 3,868 shares of the medical … [+5509 chars]",https://www.etfdailynews.com/2024/11/27/intech-investment-management-llc-reduces-holdings-in-stryker-co-nysesyk/,0.0,0.7717,0.38585,negative,0.9667806625366211,negative,-0.5609914637756348,2024-11-27,-0.5609914637756348
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Lowered to Hold Rating by StockNews.com,Stryker (NYSE:SYK – Get Free Report) was downgraded by investment analysts at StockNews.com from a “buy” rating to a “hold” rating in a note issued to investors on Friday. SYK has been the subject of a number of other research reports. Stifel Nicolaus reduced…,"Stryker (NYSE:SYK – Get Free Report) was downgraded by investment analysts at StockNews.com from a “buy” rating to a “hold” rating in a note issued to investors on Friday.
SYK has been the subject o… [+5025 chars]",https://www.etfdailynews.com/2024/11/22/stryker-nysesyk-lowered-to-hold-rating-by-stocknews-com/,-0.128,0.5574,0.2147,negative,0.9291725754737854,negative,-0.5860108028316497,2024-11-22,0.09663627799034119
STRYKER CORPORATION,ETF Daily News,Zacks Research Has Bullish Forecast for Stryker Q1 Earnings,"Stryker Co. (NYSE:SYK – Free Report) – Equities researchers at Zacks Research increased their Q1 2025 earnings estimates for shares of Stryker in a report issued on Monday, November 18th. Zacks Research analyst I. Bandyopadhyay now anticipates that the medica…","Stryker Co. (NYSE:SYK – Free Report) – Equities researchers at Zacks Research increased their Q1 2025 earnings estimates for shares of Stryker in a report issued on Monday, November 18th. Zacks Resea… [+6048 chars]",https://www.etfdailynews.com/2024/11/22/zacks-research-has-bullish-forecast-for-stryker-q1-earnings/,0.0,0.765,0.3825,positive,0.9493333697319031,positive,0.7792833588123321,2024-11-22,0.09663627799034119
STRYKER CORPORATION,ETF Daily News,Empowered Funds LLC Acquires 399 Shares of Stryker Co. (NYSE:SYK),"Empowered Funds LLC lifted its holdings in shares of Stryker Co. (NYSE:SYK – Free Report) by 6.5% during the 3rd quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned 6,…","Empowered Funds LLC lifted its holdings in shares of Stryker Co. (NYSE:SYK – Free Report) by 6.5% during the 3rd quarter, according to the company in its most recent filing with the Securities and Ex… [+5901 chars]",https://www.etfdailynews.com/2024/11/20/empowered-funds-llc-acquires-399-shares-of-stryker-co-nysesyk/,0.296,0.7717,0.53385,positive,0.9232532382011414,positive,0.8064322667407989,2024-11-20,0.8064322667407989
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Rating Increased to Buy at StockNews.com,Stryker (NYSE:SYK – Get Free Report) was upgraded by equities research analysts at StockNews.com from a “hold” rating to a “buy” rating in a research report issued on Thursday. SYK has been the subject of several other reports. Wolfe Research assumed coverage…,"Stryker (NYSE:SYK – Get Free Report) was upgraded by equities research analysts at StockNews.com from a “hold” rating to a “buy” rating in a research report issued on Thursday.
SYK has been the subj… [+5702 chars]",https://www.etfdailynews.com/2024/11/16/stryker-nysesyk-rating-increased-to-buy-at-stocknews-com/,0.2732,0.5106,0.3919,positive,0.8762535452842712,positive,0.7309474816989898,2024-11-16,0.7309474816989898
STRYKER CORPORATION,ETF Daily News,Stryker Co. (NYSE:SYK) Stock Position Lowered by Covestor Ltd,"Covestor Ltd trimmed its position in shares of Stryker Co. (NYSE:SYK – Free Report) by 14.2% during the 3rd quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 266 shares of the medical technology company…","Covestor Ltd trimmed its position in shares of Stryker Co. (NYSE:SYK – Free Report) by 14.2% during the 3rd quarter, according to the company in its most recent filing with the SEC. The institutional… [+6215 chars]",https://www.etfdailynews.com/2024/11/13/stryker-co-nysesyk-stock-position-lowered-by-covestor-ltd/,-0.128,0.7717,0.32185,negative,0.9599471092224121,negative,-0.5754079764556885,2024-11-13,-0.5754079764556885
STRYKER CORPORATION,ETF Daily News,Leavell Investment Management Inc. Boosts Stock Position in Stryker Co. (NYSE:SYK),"Leavell Investment Management Inc. lifted its position in shares of Stryker Co. (NYSE:SYK – Free Report) by 24.4% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional inves…","Leavell Investment Management Inc. lifted its position in shares of Stryker Co. (NYSE:SYK – Free Report) by 24.4% during the third quarter, according to the company in its most recent filing with the… [+6571 chars]",https://www.etfdailynews.com/2024/11/11/leavell-investment-management-inc-boosts-stock-position-in-stryker-co-nysesyk/,0.3182,0.7717,0.54495,positive,0.9527952075004578,positive,0.8304416452503204,2024-11-11,0.8304416452503204
STRYKER CORPORATION,ETF Daily News,595 Shares in Stryker Co. (NYSE:SYK) Purchased by Portside Wealth Group LLC,"Portside Wealth Group LLC bought a new stake in Stryker Co. (NYSE:SYK – Free Report) during the third quarter, Holdings Channel.com reports. The fund bought 595 shares of the medical technology company’s stock, valued at approximately $215,000. Several other …","Portside Wealth Group LLC bought a new stake in Stryker Co. (NYSE:SYK – Free Report) during the third quarter, Holdings Channel.com reports. The fund bought 595 shares of the medical technology compa… [+6159 chars]",https://www.etfdailynews.com/2024/11/10/595-shares-in-stryker-co-nysesyk-purchased-by-portside-wealth-group-llc/,0.6597,0.891,0.77535,neutral,0.9065461754798889,neutral,0.23260499999999998,2024-11-10,-0.059526176430384325
STRYKER CORPORATION,ETF Daily News,"Insider Selling: Stryker Co. (NYSE:SYK) CEO Sells 57,313 Shares of Stock","Stryker Co. (NYSE:SYK – Get Free Report) CEO Kevin Lobo sold 57,313 shares of the company’s stock in a transaction on Thursday, November 7th. The stock was sold at an average price of $368.70, for a total transaction of $21,131,303.10. Following the sale, the…","Stryker Co. (NYSE:SYK – Get Free Report) CEO Kevin Lobo sold 57,313 shares of the company’s stock in a transaction on Thursday, November 7th. The stock was sold at an average price of $368.70, for a … [+4932 chars]",https://www.etfdailynews.com/2024/11/10/insider-selling-stryker-co-nysesyk-ceo-sells-57313-shares-of-stock/,0.296,0.6705,0.48324999999999996,neutral,0.9520880579948425,neutral,0.144975,2024-11-10,-0.059526176430384325
STRYKER CORPORATION,ETF Daily News,Stryker (NYSE:SYK) Stock Rating Lowered by StockNews.com,StockNews.com cut shares of Stryker (NYSE:SYK – Free Report) from a buy rating to a hold rating in a report released on Wednesday. A number of other equities research analysts also recently commented on SYK. Wolfe Research started coverage on shares of Stryke…,"StockNews.com cut shares of Stryker (NYSE:SYK – Free Report) from a buy rating to a hold rating in a report released on Wednesday.
A number of other equities research analysts also recently commente… [+6239 chars]",https://www.etfdailynews.com/2024/11/10/stryker-nysesyk-stock-rating-lowered-by-stocknews-com/,-0.128,0.7096,0.2908,negative,0.9191407561302185,negative,-0.556158529291153,2024-11-10,-0.059526176430384325
STRYKER CORPORATION,Investing.com,Stryker's SWOT analysis: medical device giant's stock shows robust growth,Stryker's SWOT analysis: medical device giant's stock shows robust growth,"Stryker Corporation (NYSE:SYK), a leading player in the U.S. medical supplies and devices sector, has demonstrated impressive financial performance and strategic positioning in recent quarters. This … [+9293 chars]",https://www.investing.com/news/company-news/strykers-swot-analysis-medical-device-giants-stock-shows-robust-growth-93CH-3701401,0.6124,0.6124,0.6124,positive,0.9541635513305664,positive,0.8516344859313965,2024-11-05,0.8516344859313965
